,cell_id_index,cell_type,junction_id_index,junc_count,cluster_count,junction_id,Cluster,gene_id,junc_ratio
850651,5264,Brain_Myeloid_microglial_cell,548,0.0,126,10_60296002_60296304,5903,Psap,0.0
850652,5266,Brain_Myeloid_microglial_cell,548,0.0,148,10_60296002_60296304,5903,Psap,0.0
850653,5267,Brain_Myeloid_microglial_cell,548,0.0,237,10_60296002_60296304,5903,Psap,0.0
850654,5268,Brain_Myeloid_microglial_cell,548,0.0,114,10_60296002_60296304,5903,Psap,0.0
850655,5269,Brain_Myeloid_microglial_cell,548,0.0,308,10_60296002_60296304,5903,Psap,0.0
850656,5270,Brain_Myeloid_microglial_cell,548,0.0,293,10_60296002_60296304,5903,Psap,0.0
850657,5271,Brain_Myeloid_microglial_cell,548,0.0,671,10_60296002_60296304,5903,Psap,0.0
850658,5272,Brain_Myeloid_microglial_cell,548,0.0,265,10_60296002_60296304,5903,Psap,0.0
850659,5273,Brain_Myeloid_microglial_cell,548,0.0,563,10_60296002_60296304,5903,Psap,0.0
850660,5274,Brain_Myeloid_microglial_cell,548,0.0,91,10_60296002_60296304,5903,Psap,0.0
850661,5275,Brain_Myeloid_microglial_cell,548,0.0,230,10_60296002_60296304,5903,Psap,0.0
850662,5276,Brain_Myeloid_microglial_cell,548,0.0,107,10_60296002_60296304,5903,Psap,0.0
850663,5277,Brain_Myeloid_microglial_cell,548,0.0,498,10_60296002_60296304,5903,Psap,0.0
850664,5278,Brain_Myeloid_microglial_cell,548,0.0,525,10_60296002_60296304,5903,Psap,0.0
850665,5279,Brain_Myeloid_microglial_cell,548,0.0,363,10_60296002_60296304,5903,Psap,0.0
850666,5280,Brain_Myeloid_microglial_cell,548,0.0,493,10_60296002_60296304,5903,Psap,0.0
850667,5281,Brain_Myeloid_microglial_cell,548,0.0,394,10_60296002_60296304,5903,Psap,0.0
850668,5282,Brain_Myeloid_microglial_cell,548,0.0,158,10_60296002_60296304,5903,Psap,0.0
850669,5283,Brain_Myeloid_microglial_cell,548,0.0,324,10_60296002_60296304,5903,Psap,0.0
850670,5284,Brain_Myeloid_microglial_cell,548,0.0,606,10_60296002_60296304,5903,Psap,0.0
850671,5285,Brain_Myeloid_microglial_cell,548,0.0,113,10_60296002_60296304,5903,Psap,0.0
850672,5286,Brain_Myeloid_microglial_cell,548,0.0,400,10_60296002_60296304,5903,Psap,0.0
850673,5287,Brain_Myeloid_microglial_cell,548,0.0,118,10_60296002_60296304,5903,Psap,0.0
850674,5288,Brain_Myeloid_microglial_cell,548,0.0,307,10_60296002_60296304,5903,Psap,0.0
850675,5289,Brain_Myeloid_microglial_cell,548,0.0,268,10_60296002_60296304,5903,Psap,0.0
850676,5290,Brain_Myeloid_microglial_cell,548,0.0,296,10_60296002_60296304,5903,Psap,0.0
850677,5291,Brain_Myeloid_microglial_cell,548,0.0,206,10_60296002_60296304,5903,Psap,0.0
850678,5292,Brain_Myeloid_microglial_cell,548,0.0,496,10_60296002_60296304,5903,Psap,0.0
850679,5293,Brain_Myeloid_microglial_cell,548,0.0,318,10_60296002_60296304,5903,Psap,0.0
850680,5294,Brain_Myeloid_microglial_cell,548,0.0,1032,10_60296002_60296304,5903,Psap,0.0
850681,5296,Brain_Myeloid_microglial_cell,548,0.0,374,10_60296002_60296304,5903,Psap,0.0
850682,5297,Brain_Myeloid_microglial_cell,548,0.0,34,10_60296002_60296304,5903,Psap,0.0
850683,5298,Brain_Myeloid_microglial_cell,548,0.0,499,10_60296002_60296304,5903,Psap,0.0
850684,5299,Brain_Myeloid_microglial_cell,548,0.0,278,10_60296002_60296304,5903,Psap,0.0
850685,5300,Brain_Myeloid_microglial_cell,548,0.0,205,10_60296002_60296304,5903,Psap,0.0
850686,5301,Brain_Myeloid_microglial_cell,548,0.0,232,10_60296002_60296304,5903,Psap,0.0
850687,5302,Brain_Myeloid_microglial_cell,548,0.0,250,10_60296002_60296304,5903,Psap,0.0
850688,5303,Brain_Myeloid_microglial_cell,548,0.0,243,10_60296002_60296304,5903,Psap,0.0
850689,5304,Brain_Myeloid_microglial_cell,548,0.0,559,10_60296002_60296304,5903,Psap,0.0
850690,5305,Brain_Myeloid_microglial_cell,548,0.0,654,10_60296002_60296304,5903,Psap,0.0
850691,5306,Brain_Myeloid_microglial_cell,548,0.0,107,10_60296002_60296304,5903,Psap,0.0
850692,5307,Brain_Myeloid_microglial_cell,548,0.0,287,10_60296002_60296304,5903,Psap,0.0
850693,5308,Brain_Myeloid_microglial_cell,548,0.0,219,10_60296002_60296304,5903,Psap,0.0
850694,5309,Brain_Myeloid_microglial_cell,548,0.0,361,10_60296002_60296304,5903,Psap,0.0
850695,5310,Brain_Myeloid_microglial_cell,548,0.0,388,10_60296002_60296304,5903,Psap,0.0
850696,5311,Brain_Myeloid_microglial_cell,548,0.0,379,10_60296002_60296304,5903,Psap,0.0
850697,5312,Brain_Myeloid_microglial_cell,548,0.0,241,10_60296002_60296304,5903,Psap,0.0
850698,5313,Brain_Myeloid_microglial_cell,548,0.0,540,10_60296002_60296304,5903,Psap,0.0
850699,5314,Brain_Myeloid_microglial_cell,548,0.0,591,10_60296002_60296304,5903,Psap,0.0
850700,5315,Brain_Myeloid_microglial_cell,548,0.0,807,10_60296002_60296304,5903,Psap,0.0
850701,5316,Brain_Myeloid_microglial_cell,548,0.0,260,10_60296002_60296304,5903,Psap,0.0
850702,5317,Brain_Myeloid_microglial_cell,548,0.0,635,10_60296002_60296304,5903,Psap,0.0
850703,5318,Brain_Myeloid_microglial_cell,548,0.0,167,10_60296002_60296304,5903,Psap,0.0
850704,5319,Brain_Myeloid_microglial_cell,548,0.0,532,10_60296002_60296304,5903,Psap,0.0
850705,5320,Brain_Myeloid_microglial_cell,548,0.0,199,10_60296002_60296304,5903,Psap,0.0
850706,5321,Brain_Myeloid_microglial_cell,548,0.0,448,10_60296002_60296304,5903,Psap,0.0
850707,5322,Brain_Myeloid_microglial_cell,548,0.0,68,10_60296002_60296304,5903,Psap,0.0
850708,5323,Brain_Myeloid_microglial_cell,548,0.0,102,10_60296002_60296304,5903,Psap,0.0
850709,5324,Brain_Myeloid_microglial_cell,548,0.0,102,10_60296002_60296304,5903,Psap,0.0
850710,5325,Brain_Myeloid_microglial_cell,548,0.0,530,10_60296002_60296304,5903,Psap,0.0
850711,5326,Brain_Myeloid_microglial_cell,548,0.0,34,10_60296002_60296304,5903,Psap,0.0
850712,5327,Brain_Myeloid_microglial_cell,548,0.0,614,10_60296002_60296304,5903,Psap,0.0
850713,5328,Brain_Myeloid_microglial_cell,548,0.0,116,10_60296002_60296304,5903,Psap,0.0
850714,5329,Brain_Myeloid_microglial_cell,548,0.0,180,10_60296002_60296304,5903,Psap,0.0
850715,5330,Brain_Myeloid_microglial_cell,548,0.0,645,10_60296002_60296304,5903,Psap,0.0
850716,5331,Brain_Myeloid_microglial_cell,548,0.0,283,10_60296002_60296304,5903,Psap,0.0
850717,5334,Brain_Myeloid_microglial_cell,548,0.0,364,10_60296002_60296304,5903,Psap,0.0
850718,5335,Brain_Myeloid_microglial_cell,548,0.0,706,10_60296002_60296304,5903,Psap,0.0
850719,5336,Brain_Myeloid_microglial_cell,548,0.0,154,10_60296002_60296304,5903,Psap,0.0
850720,5338,Brain_Myeloid_microglial_cell,548,0.0,192,10_60296002_60296304,5903,Psap,0.0
850721,5339,Brain_Myeloid_microglial_cell,548,0.0,598,10_60296002_60296304,5903,Psap,0.0
850722,5340,Brain_Myeloid_microglial_cell,548,0.0,247,10_60296002_60296304,5903,Psap,0.0
850723,5344,Brain_Myeloid_microglial_cell,548,0.0,421,10_60296002_60296304,5903,Psap,0.0
850724,5345,Brain_Myeloid_microglial_cell,548,0.0,204,10_60296002_60296304,5903,Psap,0.0
850725,5347,Brain_Myeloid_microglial_cell,548,0.0,511,10_60296002_60296304,5903,Psap,0.0
850726,5348,Brain_Myeloid_microglial_cell,548,0.0,605,10_60296002_60296304,5903,Psap,0.0
850727,5350,Brain_Myeloid_microglial_cell,548,0.0,104,10_60296002_60296304,5903,Psap,0.0
850728,5351,Brain_Myeloid_microglial_cell,548,0.0,229,10_60296002_60296304,5903,Psap,0.0
850729,5352,Brain_Myeloid_microglial_cell,548,0.0,165,10_60296002_60296304,5903,Psap,0.0
850730,5353,Brain_Myeloid_microglial_cell,548,0.0,764,10_60296002_60296304,5903,Psap,0.0
850731,5354,Brain_Myeloid_microglial_cell,548,0.0,2142,10_60296002_60296304,5903,Psap,0.0
850732,5355,Brain_Myeloid_microglial_cell,548,0.0,135,10_60296002_60296304,5903,Psap,0.0
850733,5357,Brain_Myeloid_microglial_cell,548,0.0,503,10_60296002_60296304,5903,Psap,0.0
850734,5358,Brain_Myeloid_microglial_cell,548,0.0,124,10_60296002_60296304,5903,Psap,0.0
850735,5359,Brain_Myeloid_microglial_cell,548,0.0,186,10_60296002_60296304,5903,Psap,0.0
850736,5360,Brain_Myeloid_microglial_cell,548,0.0,79,10_60296002_60296304,5903,Psap,0.0
850737,5361,Brain_Myeloid_microglial_cell,548,0.0,547,10_60296002_60296304,5903,Psap,0.0
850738,5362,Brain_Myeloid_microglial_cell,548,0.0,55,10_60296002_60296304,5903,Psap,0.0
850739,5363,Brain_Myeloid_microglial_cell,548,0.0,831,10_60296002_60296304,5903,Psap,0.0
850740,5364,Brain_Myeloid_microglial_cell,548,0.0,129,10_60296002_60296304,5903,Psap,0.0
850741,5365,Brain_Myeloid_microglial_cell,548,0.0,618,10_60296002_60296304,5903,Psap,0.0
850742,5366,Brain_Myeloid_microglial_cell,548,0.0,238,10_60296002_60296304,5903,Psap,0.0
850743,5367,Brain_Myeloid_microglial_cell,548,0.0,202,10_60296002_60296304,5903,Psap,0.0
850744,5368,Brain_Myeloid_microglial_cell,548,0.0,260,10_60296002_60296304,5903,Psap,0.0
850745,5369,Brain_Myeloid_microglial_cell,548,0.0,2195,10_60296002_60296304,5903,Psap,0.0
850746,5370,Brain_Myeloid_microglial_cell,548,0.0,1049,10_60296002_60296304,5903,Psap,0.0
850747,5371,Brain_Myeloid_microglial_cell,548,0.0,829,10_60296002_60296304,5903,Psap,0.0
850748,5372,Brain_Myeloid_microglial_cell,548,0.0,307,10_60296002_60296304,5903,Psap,0.0
850749,5373,Brain_Myeloid_microglial_cell,548,0.0,734,10_60296002_60296304,5903,Psap,0.0
850750,5374,Brain_Myeloid_microglial_cell,548,0.0,234,10_60296002_60296304,5903,Psap,0.0
850751,5375,Brain_Myeloid_microglial_cell,548,0.0,312,10_60296002_60296304,5903,Psap,0.0
850752,5376,Brain_Myeloid_microglial_cell,548,0.0,395,10_60296002_60296304,5903,Psap,0.0
850753,5377,Brain_Myeloid_microglial_cell,548,0.0,298,10_60296002_60296304,5903,Psap,0.0
850754,5378,Brain_Myeloid_microglial_cell,548,0.0,4975,10_60296002_60296304,5903,Psap,0.0
850755,5379,Brain_Myeloid_microglial_cell,548,0.0,329,10_60296002_60296304,5903,Psap,0.0
850756,5380,Brain_Myeloid_microglial_cell,548,0.0,206,10_60296002_60296304,5903,Psap,0.0
850757,5381,Brain_Myeloid_microglial_cell,548,0.0,1097,10_60296002_60296304,5903,Psap,0.0
850758,5382,Brain_Myeloid_microglial_cell,548,0.0,121,10_60296002_60296304,5903,Psap,0.0
850759,5383,Brain_Myeloid_microglial_cell,548,0.0,465,10_60296002_60296304,5903,Psap,0.0
850760,5384,Brain_Myeloid_microglial_cell,548,0.0,273,10_60296002_60296304,5903,Psap,0.0
850761,5385,Brain_Myeloid_microglial_cell,548,0.0,201,10_60296002_60296304,5903,Psap,0.0
850762,5386,Brain_Myeloid_microglial_cell,548,0.0,462,10_60296002_60296304,5903,Psap,0.0
850763,5387,Brain_Myeloid_microglial_cell,548,0.0,940,10_60296002_60296304,5903,Psap,0.0
850764,5388,Brain_Myeloid_microglial_cell,548,0.0,594,10_60296002_60296304,5903,Psap,0.0
850765,5389,Brain_Myeloid_microglial_cell,548,0.0,102,10_60296002_60296304,5903,Psap,0.0
850766,5390,Brain_Myeloid_microglial_cell,548,0.0,156,10_60296002_60296304,5903,Psap,0.0
850767,5391,Brain_Myeloid_microglial_cell,548,0.0,620,10_60296002_60296304,5903,Psap,0.0
850768,5392,Brain_Myeloid_microglial_cell,548,0.0,100,10_60296002_60296304,5903,Psap,0.0
850769,5393,Brain_Myeloid_microglial_cell,548,0.0,284,10_60296002_60296304,5903,Psap,0.0
850770,5394,Brain_Myeloid_microglial_cell,548,0.0,597,10_60296002_60296304,5903,Psap,0.0
850771,5395,Brain_Myeloid_microglial_cell,548,0.0,551,10_60296002_60296304,5903,Psap,0.0
850772,5396,Brain_Myeloid_microglial_cell,548,0.0,527,10_60296002_60296304,5903,Psap,0.0
850773,5397,Brain_Myeloid_microglial_cell,548,0.0,1528,10_60296002_60296304,5903,Psap,0.0
850774,5398,Brain_Myeloid_microglial_cell,548,0.0,282,10_60296002_60296304,5903,Psap,0.0
850775,5399,Brain_Myeloid_microglial_cell,548,0.0,391,10_60296002_60296304,5903,Psap,0.0
850776,5400,Brain_Myeloid_microglial_cell,548,0.0,95,10_60296002_60296304,5903,Psap,0.0
850777,5401,Brain_Myeloid_microglial_cell,548,0.0,816,10_60296002_60296304,5903,Psap,0.0
850778,5402,Brain_Myeloid_microglial_cell,548,0.0,339,10_60296002_60296304,5903,Psap,0.0
850779,5403,Brain_Myeloid_microglial_cell,548,0.0,87,10_60296002_60296304,5903,Psap,0.0
850780,5404,Brain_Myeloid_microglial_cell,548,0.0,51,10_60296002_60296304,5903,Psap,0.0
850781,5405,Brain_Myeloid_microglial_cell,548,0.0,79,10_60296002_60296304,5903,Psap,0.0
850782,5406,Brain_Myeloid_microglial_cell,548,0.0,3511,10_60296002_60296304,5903,Psap,0.0
850783,5407,Brain_Myeloid_microglial_cell,548,0.0,237,10_60296002_60296304,5903,Psap,0.0
850784,5408,Brain_Myeloid_microglial_cell,548,0.0,161,10_60296002_60296304,5903,Psap,0.0
850785,5409,Brain_Myeloid_microglial_cell,548,0.0,339,10_60296002_60296304,5903,Psap,0.0
850786,5410,Brain_Myeloid_microglial_cell,548,0.0,164,10_60296002_60296304,5903,Psap,0.0
850787,5411,Brain_Myeloid_microglial_cell,548,0.0,267,10_60296002_60296304,5903,Psap,0.0
850788,5412,Brain_Myeloid_microglial_cell,548,0.0,176,10_60296002_60296304,5903,Psap,0.0
850789,5413,Brain_Myeloid_microglial_cell,548,0.0,932,10_60296002_60296304,5903,Psap,0.0
850790,5414,Brain_Myeloid_microglial_cell,548,0.0,77,10_60296002_60296304,5903,Psap,0.0
850791,5415,Brain_Myeloid_microglial_cell,548,0.0,330,10_60296002_60296304,5903,Psap,0.0
850792,5416,Brain_Myeloid_microglial_cell,548,0.0,139,10_60296002_60296304,5903,Psap,0.0
850793,5417,Brain_Myeloid_microglial_cell,548,0.0,105,10_60296002_60296304,5903,Psap,0.0
850794,5418,Brain_Myeloid_microglial_cell,548,0.0,41,10_60296002_60296304,5903,Psap,0.0
850795,5419,Brain_Myeloid_microglial_cell,548,0.0,272,10_60296002_60296304,5903,Psap,0.0
850796,5420,Brain_Myeloid_microglial_cell,548,0.0,11,10_60296002_60296304,5903,Psap,0.0
850797,5421,Brain_Myeloid_microglial_cell,548,0.0,374,10_60296002_60296304,5903,Psap,0.0
850798,5422,Brain_Myeloid_microglial_cell,548,0.0,636,10_60296002_60296304,5903,Psap,0.0
850799,5423,Brain_Myeloid_microglial_cell,548,0.0,56,10_60296002_60296304,5903,Psap,0.0
850800,5424,Brain_Myeloid_microglial_cell,548,0.0,177,10_60296002_60296304,5903,Psap,0.0
850801,5425,Brain_Myeloid_microglial_cell,548,0.0,204,10_60296002_60296304,5903,Psap,0.0
850802,5426,Brain_Myeloid_microglial_cell,548,0.0,522,10_60296002_60296304,5903,Psap,0.0
850803,5427,Brain_Myeloid_microglial_cell,548,0.0,269,10_60296002_60296304,5903,Psap,0.0
850804,5428,Brain_Myeloid_microglial_cell,548,0.0,253,10_60296002_60296304,5903,Psap,0.0
850805,5429,Brain_Myeloid_microglial_cell,548,0.0,1897,10_60296002_60296304,5903,Psap,0.0
850806,5430,Brain_Myeloid_microglial_cell,548,0.0,262,10_60296002_60296304,5903,Psap,0.0
850807,5431,Brain_Myeloid_microglial_cell,548,0.0,110,10_60296002_60296304,5903,Psap,0.0
850808,5432,Brain_Myeloid_microglial_cell,548,0.0,366,10_60296002_60296304,5903,Psap,0.0
850809,5433,Brain_Myeloid_microglial_cell,548,0.0,65,10_60296002_60296304,5903,Psap,0.0
850810,5434,Brain_Myeloid_microglial_cell,548,0.0,131,10_60296002_60296304,5903,Psap,0.0
850811,5435,Brain_Myeloid_microglial_cell,548,0.0,231,10_60296002_60296304,5903,Psap,0.0
850812,5437,Brain_Myeloid_microglial_cell,548,0.0,277,10_60296002_60296304,5903,Psap,0.0
850813,5439,Brain_Myeloid_microglial_cell,548,0.0,319,10_60296002_60296304,5903,Psap,0.0
850814,5440,Brain_Myeloid_microglial_cell,548,0.0,505,10_60296002_60296304,5903,Psap,0.0
850815,5441,Brain_Myeloid_microglial_cell,548,0.0,227,10_60296002_60296304,5903,Psap,0.0
850816,5442,Brain_Myeloid_microglial_cell,548,0.0,33,10_60296002_60296304,5903,Psap,0.0
850817,5443,Brain_Myeloid_microglial_cell,548,0.0,1372,10_60296002_60296304,5903,Psap,0.0
850818,5445,Brain_Myeloid_microglial_cell,548,0.0,81,10_60296002_60296304,5903,Psap,0.0
850819,5446,Brain_Myeloid_microglial_cell,548,0.0,294,10_60296002_60296304,5903,Psap,0.0
850820,5448,Brain_Myeloid_microglial_cell,548,0.0,785,10_60296002_60296304,5903,Psap,0.0
850821,5449,Brain_Myeloid_microglial_cell,548,0.0,39,10_60296002_60296304,5903,Psap,0.0
850822,5451,Brain_Myeloid_microglial_cell,548,0.0,376,10_60296002_60296304,5903,Psap,0.0
850823,5452,Brain_Myeloid_microglial_cell,548,0.0,862,10_60296002_60296304,5903,Psap,0.0
850824,5453,Brain_Myeloid_microglial_cell,548,0.0,84,10_60296002_60296304,5903,Psap,0.0
850825,5454,Brain_Myeloid_microglial_cell,548,0.0,161,10_60296002_60296304,5903,Psap,0.0
850826,5456,Brain_Myeloid_microglial_cell,548,0.0,151,10_60296002_60296304,5903,Psap,0.0
850827,5457,Brain_Myeloid_microglial_cell,548,0.0,232,10_60296002_60296304,5903,Psap,0.0
850828,5458,Brain_Myeloid_microglial_cell,548,0.0,184,10_60296002_60296304,5903,Psap,0.0
850829,5459,Brain_Myeloid_microglial_cell,548,0.0,495,10_60296002_60296304,5903,Psap,0.0
850830,5460,Brain_Myeloid_microglial_cell,548,0.0,204,10_60296002_60296304,5903,Psap,0.0
850831,5461,Brain_Myeloid_microglial_cell,548,0.0,343,10_60296002_60296304,5903,Psap,0.0
850832,5462,Brain_Myeloid_microglial_cell,548,0.0,187,10_60296002_60296304,5903,Psap,0.0
850833,5463,Brain_Myeloid_microglial_cell,548,0.0,389,10_60296002_60296304,5903,Psap,0.0
850834,5464,Brain_Myeloid_microglial_cell,548,0.0,153,10_60296002_60296304,5903,Psap,0.0
850835,5465,Brain_Myeloid_microglial_cell,548,0.0,1078,10_60296002_60296304,5903,Psap,0.0
850836,5466,Brain_Myeloid_microglial_cell,548,0.0,61,10_60296002_60296304,5903,Psap,0.0
850837,5467,Brain_Myeloid_microglial_cell,548,0.0,96,10_60296002_60296304,5903,Psap,0.0
850838,5468,Brain_Myeloid_microglial_cell,548,0.0,251,10_60296002_60296304,5903,Psap,0.0
850839,5469,Brain_Myeloid_microglial_cell,548,0.0,410,10_60296002_60296304,5903,Psap,0.0
850840,5470,Brain_Myeloid_microglial_cell,548,0.0,167,10_60296002_60296304,5903,Psap,0.0
850841,5471,Brain_Myeloid_microglial_cell,548,0.0,321,10_60296002_60296304,5903,Psap,0.0
850842,5472,Brain_Myeloid_microglial_cell,548,0.0,107,10_60296002_60296304,5903,Psap,0.0
850843,5473,Brain_Myeloid_microglial_cell,548,0.0,372,10_60296002_60296304,5903,Psap,0.0
850844,5474,Brain_Myeloid_microglial_cell,548,0.0,385,10_60296002_60296304,5903,Psap,0.0
850845,5475,Brain_Myeloid_microglial_cell,548,0.0,3926,10_60296002_60296304,5903,Psap,0.0
850846,5476,Brain_Myeloid_microglial_cell,548,0.0,314,10_60296002_60296304,5903,Psap,0.0
850847,5477,Brain_Myeloid_microglial_cell,548,0.0,363,10_60296002_60296304,5903,Psap,0.0
850848,5478,Brain_Myeloid_microglial_cell,548,0.0,86,10_60296002_60296304,5903,Psap,0.0
850849,5479,Brain_Myeloid_microglial_cell,548,0.0,92,10_60296002_60296304,5903,Psap,0.0
850850,5480,Brain_Myeloid_microglial_cell,548,0.0,182,10_60296002_60296304,5903,Psap,0.0
850851,5481,Brain_Myeloid_microglial_cell,548,0.0,540,10_60296002_60296304,5903,Psap,0.0
850852,5482,Brain_Myeloid_microglial_cell,548,0.0,166,10_60296002_60296304,5903,Psap,0.0
850853,5483,Brain_Myeloid_microglial_cell,548,0.0,177,10_60296002_60296304,5903,Psap,0.0
850854,5484,Brain_Myeloid_microglial_cell,548,0.0,207,10_60296002_60296304,5903,Psap,0.0
850855,5485,Brain_Myeloid_microglial_cell,548,0.0,298,10_60296002_60296304,5903,Psap,0.0
850856,5486,Brain_Myeloid_microglial_cell,548,0.0,110,10_60296002_60296304,5903,Psap,0.0
850857,5487,Brain_Myeloid_microglial_cell,548,0.0,100,10_60296002_60296304,5903,Psap,0.0
850858,5488,Brain_Myeloid_microglial_cell,548,0.0,537,10_60296002_60296304,5903,Psap,0.0
850859,5489,Brain_Myeloid_microglial_cell,548,0.0,143,10_60296002_60296304,5903,Psap,0.0
850860,5490,Brain_Myeloid_microglial_cell,548,0.0,30,10_60296002_60296304,5903,Psap,0.0
850861,5491,Brain_Myeloid_microglial_cell,548,0.0,1516,10_60296002_60296304,5903,Psap,0.0
850862,5492,Brain_Myeloid_microglial_cell,548,0.0,178,10_60296002_60296304,5903,Psap,0.0
850863,5493,Brain_Myeloid_microglial_cell,548,0.0,21,10_60296002_60296304,5903,Psap,0.0
850864,5494,Brain_Myeloid_microglial_cell,548,0.0,269,10_60296002_60296304,5903,Psap,0.0
850865,5495,Brain_Myeloid_microglial_cell,548,0.0,157,10_60296002_60296304,5903,Psap,0.0
850866,5496,Brain_Myeloid_microglial_cell,548,0.0,227,10_60296002_60296304,5903,Psap,0.0
850867,5497,Brain_Myeloid_microglial_cell,548,0.0,313,10_60296002_60296304,5903,Psap,0.0
850868,5498,Brain_Myeloid_microglial_cell,548,0.0,7,10_60296002_60296304,5903,Psap,0.0
850869,5499,Brain_Myeloid_microglial_cell,548,0.0,156,10_60296002_60296304,5903,Psap,0.0
850870,5500,Brain_Myeloid_microglial_cell,548,0.0,206,10_60296002_60296304,5903,Psap,0.0
850871,5502,Brain_Myeloid_microglial_cell,548,0.0,87,10_60296002_60296304,5903,Psap,0.0
850872,5503,Brain_Myeloid_microglial_cell,548,0.0,810,10_60296002_60296304,5903,Psap,0.0
850873,5504,Brain_Myeloid_microglial_cell,548,0.0,174,10_60296002_60296304,5903,Psap,0.0
850874,5505,Brain_Myeloid_microglial_cell,548,0.0,4,10_60296002_60296304,5903,Psap,0.0
850875,5506,Brain_Myeloid_microglial_cell,548,0.0,182,10_60296002_60296304,5903,Psap,0.0
850876,5507,Brain_Myeloid_microglial_cell,548,0.0,288,10_60296002_60296304,5903,Psap,0.0
850877,5508,Brain_Myeloid_microglial_cell,548,0.0,248,10_60296002_60296304,5903,Psap,0.0
850878,5509,Brain_Myeloid_microglial_cell,548,0.0,991,10_60296002_60296304,5903,Psap,0.0
850879,5510,Brain_Myeloid_microglial_cell,548,0.0,355,10_60296002_60296304,5903,Psap,0.0
850880,5511,Brain_Myeloid_microglial_cell,548,0.0,548,10_60296002_60296304,5903,Psap,0.0
850881,5512,Brain_Myeloid_microglial_cell,548,0.0,299,10_60296002_60296304,5903,Psap,0.0
850882,5513,Brain_Myeloid_microglial_cell,548,0.0,2664,10_60296002_60296304,5903,Psap,0.0
850883,5514,Brain_Myeloid_microglial_cell,548,0.0,158,10_60296002_60296304,5903,Psap,0.0
850884,5515,Brain_Myeloid_microglial_cell,548,0.0,145,10_60296002_60296304,5903,Psap,0.0
850885,5516,Brain_Myeloid_microglial_cell,548,0.0,256,10_60296002_60296304,5903,Psap,0.0
850886,5517,Brain_Myeloid_microglial_cell,548,0.0,186,10_60296002_60296304,5903,Psap,0.0
850887,5518,Brain_Myeloid_microglial_cell,548,0.0,1048,10_60296002_60296304,5903,Psap,0.0
850888,5519,Brain_Myeloid_microglial_cell,548,0.0,345,10_60296002_60296304,5903,Psap,0.0
850889,5520,Brain_Myeloid_microglial_cell,548,0.0,97,10_60296002_60296304,5903,Psap,0.0
850890,5521,Brain_Myeloid_microglial_cell,548,0.0,382,10_60296002_60296304,5903,Psap,0.0
850891,5522,Brain_Myeloid_microglial_cell,548,0.0,360,10_60296002_60296304,5903,Psap,0.0
850892,5523,Brain_Myeloid_microglial_cell,548,0.0,182,10_60296002_60296304,5903,Psap,0.0
850893,5524,Brain_Myeloid_microglial_cell,548,0.0,261,10_60296002_60296304,5903,Psap,0.0
850894,5525,Brain_Myeloid_microglial_cell,548,0.0,659,10_60296002_60296304,5903,Psap,0.0
850895,5526,Brain_Myeloid_microglial_cell,548,0.0,346,10_60296002_60296304,5903,Psap,0.0
850896,5527,Brain_Myeloid_microglial_cell,548,0.0,354,10_60296002_60296304,5903,Psap,0.0
850897,5528,Brain_Myeloid_microglial_cell,548,0.0,477,10_60296002_60296304,5903,Psap,0.0
850898,5529,Brain_Myeloid_microglial_cell,548,0.0,532,10_60296002_60296304,5903,Psap,0.0
850899,5530,Brain_Myeloid_microglial_cell,548,0.0,188,10_60296002_60296304,5903,Psap,0.0
850900,5531,Brain_Myeloid_microglial_cell,548,0.0,526,10_60296002_60296304,5903,Psap,0.0
850901,5532,Brain_Myeloid_microglial_cell,548,0.0,129,10_60296002_60296304,5903,Psap,0.0
850902,5533,Brain_Myeloid_microglial_cell,548,0.0,3,10_60296002_60296304,5903,Psap,0.0
850903,5535,Brain_Myeloid_microglial_cell,548,0.0,271,10_60296002_60296304,5903,Psap,0.0
850904,5537,Brain_Myeloid_microglial_cell,548,0.0,366,10_60296002_60296304,5903,Psap,0.0
850905,5538,Brain_Myeloid_microglial_cell,548,0.0,410,10_60296002_60296304,5903,Psap,0.0
850906,5539,Brain_Myeloid_microglial_cell,548,0.0,311,10_60296002_60296304,5903,Psap,0.0
850907,5540,Brain_Myeloid_microglial_cell,548,0.0,381,10_60296002_60296304,5903,Psap,0.0
850908,5543,Brain_Myeloid_microglial_cell,548,0.0,427,10_60296002_60296304,5903,Psap,0.0
850909,5544,Brain_Myeloid_microglial_cell,548,0.0,265,10_60296002_60296304,5903,Psap,0.0
850910,5546,Brain_Myeloid_microglial_cell,548,0.0,200,10_60296002_60296304,5903,Psap,0.0
850911,5547,Brain_Myeloid_microglial_cell,548,0.0,268,10_60296002_60296304,5903,Psap,0.0
850912,5549,Brain_Myeloid_microglial_cell,548,0.0,298,10_60296002_60296304,5903,Psap,0.0
850913,5550,Brain_Myeloid_microglial_cell,548,0.0,532,10_60296002_60296304,5903,Psap,0.0
850914,5551,Brain_Myeloid_microglial_cell,548,0.0,536,10_60296002_60296304,5903,Psap,0.0
850915,5552,Brain_Myeloid_microglial_cell,548,0.0,42,10_60296002_60296304,5903,Psap,0.0
850916,5553,Brain_Myeloid_microglial_cell,548,0.0,78,10_60296002_60296304,5903,Psap,0.0
850917,5554,Brain_Myeloid_microglial_cell,548,0.0,198,10_60296002_60296304,5903,Psap,0.0
